title,location,price,bedrooms,bathrooms,agency,link,desc
5 Bed House with En Suite in Kitisuru,"Kitisuru, Westlands","300,000",5,4,nascent-properties,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3829612,5 Bed House with En Suite in Kitisuru
5 Bed House with En Suite in Karen,Karen,"300,000",5,5,nascent-properties,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-karen-3829596,5 Bed House with En Suite in Karen
4 Bed Townhouse with En Suite in Runda,"Runda, Westlands","280,000",4,6,stephen-s-group-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3829607,4 Bed Townhouse with En Suite in Runda
5 Bed Townhouse with En Suite at Red Hill Road,"Red Hill road, Rosslyn, Westlands","487,500",5,6,citywing-consult,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-rosslyn-3829601,5 Bed Townhouse with En Suite at Red Hill Road
4 Bed Villa with En Suite in Runda,"Runda, Westlands","580,000",4,6,stephen-s-group-homes,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-runda-3829598,4 Bed Villa with En Suite in Runda
3 Bed House with En Suite in Ridgeways,Ridgeways,"400,000",3,3,nascent-properties,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-ridgeways-3829573,3 Bed House with En Suite in Ridgeways
4 Bed Townhouse with Swimming Pool in Runda,"Runda, Westlands","280,000",4,4,pivad-real-estate,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3829561,4 Bed Townhouse with Swimming Pool in Runda
3 Bed Townhouse with En Suite at Off Ruaka Rd,"2, Off Ruaka rd, Runda, Westlands","420,000",3,3,blue-zone-properties,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-runda-3829559,3 Bed Townhouse with En Suite at Off Ruaka Rd
3 Bed Townhouse with En Suite at Muringa Road,"Muringa road, Kilimani","150,000",3,4,citywing-consult,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-kilimani-3829558,3 Bed Townhouse with En Suite at Muringa Road
5 Bed Townhouse with En Suite at Runda,"Runda, Westlands","300,000",5,5,comfort-valuers-limited,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-runda-3829548,5 Bed Townhouse with En Suite at Runda
3 Bed Townhouse with En Suite in Spring Valley,"Spring Valley, Westlands","285,000",3,4,gemac-properties,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-spring-valley-3829551,3 Bed Townhouse with En Suite in Spring Valley
5 Bed House with En Suite at Lower Kabete Road,"Lower kabete road, Lower Kabete, Westlands","450,000",5,5,gemac-properties,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lower-kabete-3829550,5 Bed House with En Suite at Lower Kabete Road
4 Bed House with En Suite at Njathaini Road,"njathaini road, Kiambu Road","200,000",4,4,gemac-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kiambu-road-3829331,4 Bed House with En Suite at Njathaini Road
4 Bed Villa with En Suite in Karen,Karen,"654,000",4,6,stephen-s-group-homes,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-karen-3829545,4 Bed Villa with En Suite in Karen
5 Bed Townhouse with En Suite at Grevillea Grove,"U60, Grevillea Grove, Brookside, Westlands","250,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-brookside-3829543,5 Bed Townhouse with En Suite at Grevillea Grove
5 Bed Townhouse with En Suite at Brookside Drive,"Grevillea Grove 34, Brookside Drive, Brookside, Westlands","250,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-brookside-3829540,5 Bed Townhouse with En Suite at Brookside Drive
4 Bed Townhouse with En Suite at Lavington Green,"Lavington mall 34, Lavington green, Lavington","250,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3829539,4 Bed Townhouse with En Suite at Lavington Green
5 Bed Townhouse with En Suite at Convent Drive,"Convent Drive 55, Convent Drive, Lavington","340,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3816048,5 Bed Townhouse with En Suite at Convent Drive
5 Bed Townhouse with En Suite at Riverside Drive,"Riverside Drive 61, Riverside drive, Riverside, Westlands","260,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-riverside-3816753,5 Bed Townhouse with En Suite at Riverside Drive
5 Bed Townhouse with En Suite at Lavington Road Green,"Lavington green 31, Lavington Road green, Lavington","200,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3819483,5 Bed Townhouse with En Suite at Lavington Road Green
5 Bed Townhouse with Staff Quarters at Lavington,"Lavington mall 34, Lavington","400,000",5,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3822428,5 Bed Townhouse with Staff Quarters at Lavington
5 Bed Townhouse with En Suite at Kaputei Garden,"Kaputei garden 23, Kaputei garden, Lavington","250,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3824833,5 Bed Townhouse with En Suite at Kaputei Garden
5 Bed Townhouse with En Suite at Lavington Green,"Lavington green 31, Lavington green, Lavington","350,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3829536,5 Bed Townhouse with En Suite at Lavington Green
5 Bed Townhouse with En Suite in Kitisuru,"Kitisuru, Westlands","350,000",5,4,nan,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-kitisuru-3829532,5 Bed Townhouse with En Suite in Kitisuru
4 Bed House with En Suite at Peponi Rd,"Peponi Rd, Spring Valley, Westlands","450,000",4,4,platinum-property-management,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-spring-valley-3829518,4 Bed House with En Suite at Peponi Rd
2 Bed House with En Suite at Nyari,"Nyari, Westlands","200,000",2,2,origin-homes,https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-rent-nyari-3829528,2 Bed House with En Suite at Nyari
5 Bed Townhouse with En Suite in Kitisuru,"Kitisuru, Westlands","460,000",5,6,nan,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-kitisuru-3829526,5 Bed Townhouse with En Suite in Kitisuru
5 Bed Townhouse with En Suite in Lavington,Lavington,"350,000",5,6,nan,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3829521,5 Bed Townhouse with En Suite in Lavington
5 Bed Townhouse with En Suite at Utange Mombasa,"Utange Mombasa, Bamburi","65,000",5,4,tuvilani-ventures-enterprice,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-bamburi-3829519,5 Bed Townhouse with En Suite at Utange Mombasa
2 Bed House with En Suite at Kitisuru,"Kitisuru, Westlands","160,000",2,2,origin-homes,https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-rent-kitisuru-3829511,2 Bed House with En Suite at Kitisuru
4 Bed House with En Suite at Runda,"runda, Runda, Westlands","580,000",4,5,rainmaker_brokerage_ltd,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3829496,4 Bed House with En Suite at Runda
5 Bed Townhouse with En Suite at Lavington,Lavington,"250,000",5,6,valleyview-realtors,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3829493,5 Bed Townhouse with En Suite at Lavington
4 Bed House with En Suite at Off Ruaka Drive,"Off Ruaka drive, Runda, Westlands","400,000",4,4,mambo-properties-enterprise,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3829484,4 Bed House with En Suite at Off Ruaka Drive
1 Bed House with En Suite at Mimosa Rd,"Mimosa Rd, Runda, Westlands","90,000",1,1,mambo-properties-enterprise,https://www.buyrentkenya.com/listings/furnished-1-bedroom-house-for-rent-runda-3829483,1 Bed House with En Suite at Mimosa Rd
5 Bed Townhouse with En Suite at Thigiri Road,"Thigiri road, Thigiri, Westlands","520,000",5,6,citywing-consult,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-thigiri-3829478,5 Bed Townhouse with En Suite at Thigiri Road
4 Bed House with En Suite at Ngong Road,"Ngong road, Karen","350,000",4,4,a-list-real-estate,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-karen-3829474,4 Bed House with En Suite at Ngong Road
4 Bed House with En Suite at Thigiri Road,"Thigiri Road, Thigiri, Westlands","800,000",4,5,citywing-consult,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-thigiri-3829475,4 Bed House with En Suite at Thigiri Road
4 Bed House with En Suite at Two Rivers,"two rivers, Gigiri, Westlands","350,000",4,4,a-list-real-estate,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-gigiri-3829460,4 Bed House with En Suite at Two Rivers
5 Bed House with En Suite in Kangemi,"Kangemi, Westlands","60,000",5,2,tysons-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kangemi-3829459,5 Bed House with En Suite in Kangemi
4 Bed House with En Suite at Tigoni,"Tigoni, Limuru","280,000",4,4,kiragu-and-mwangi,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-tigoni-3829451,4 Bed House with En Suite at Tigoni
5 Bed House with En Suite at Gigiri,"Gigiri, Westlands","480,000",5,5,origin-homes,https://www.buyrentkenya.com/listings/furnished-5-bedroom-house-for-rent-gigiri-3821366,5 Bed House with En Suite at Gigiri
4 Bed Townhouse with En Suite at Runda,"Runda, Westlands","580,000",4,4,origin-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3829424,4 Bed Townhouse with En Suite at Runda
4 Bed Townhouse with En Suite at Kyuna,"kyuna, Kyuna, Westlands","300,000",4,4,a-list-real-estate,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kyuna-3829412,4 Bed Townhouse with En Suite at Kyuna
5 Bed House with En Suite in Kitisuru,"Kitisuru, Westlands","400,000",5,5,good-faith-real-estate-ltd,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3829435,5 Bed House with En Suite in Kitisuru
5 Bed House with En Suite in Kitisuru,"Kitisuru, Westlands","350,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3829408,5 Bed House with En Suite in Kitisuru
5 Bed Townhouse with En Suite in Lavington,Lavington,"200,000",5,nan,prince-classic-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3829404,5 Bed Townhouse with En Suite in Lavington
4 Bed House with En Suite in Gigiri,"Gigiri, Westlands","400,000",4,4,good-faith-real-estate-ltd,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-gigiri-3829397,4 Bed House with En Suite in Gigiri
5 Bed House with Garden in Gigiri,"Gigiri, Westlands","350,000",5,3,pam-golding-properties,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-gigiri-3829387,5 Bed House with Garden in Gigiri
5 Bed House with En Suite at Utange,"Utange Mombasa, Utange, Bamburi","65,000",5,4,tuvilani-ventures-enterprice,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-bamburi-3827352,5 Bed House with En Suite at Utange
5 Bed Townhouse with Staff Quarters at Lavington,"LAVINGTON, Lavington","300,000",5,4,smart-choice-property-market680735fc435a5,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3829400,5 Bed Townhouse with Staff Quarters at Lavington
1 Bed House with En Suite at Un Avenue,"UN Avenue, Gigiri, Westlands","110,000",1,1,origin-homes,https://www.buyrentkenya.com/listings/1-bedroom-house-for-rent-gigiri-3829390,1 Bed House with En Suite at Un Avenue
4 Bed Townhouse with En Suite in Lower Kabete,"Lower Kabete, Westlands","280,000",4,4,geoscape-global-limited,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lower-kabete-3829379,4 Bed Townhouse with En Suite in Lower Kabete
4 Bed House with En Suite in Runda,"Runda, Westlands","426,000",4,4,geoscape-global-limited,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3829375,4 Bed House with En Suite in Runda
4 Bed Townhouse with En Suite in Spring Valley,"Spring Valley, Westlands","280,000",4,4,geoscape-global-limited,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3829373,4 Bed Townhouse with En Suite in Spring Valley
4 Bed Townhouse with En Suite in Kitisuru,"Kitisuru, Westlands","280,000",4,4,geoscape-global-limited,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kitisuru-3829369,4 Bed Townhouse with En Suite in Kitisuru
5 Bed House with En Suite in Karen,Karen,"450,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-karen-3829323,5 Bed House with En Suite in Karen
5 Bed House with En Suite in Gigiri,"Gigiri, Westlands","450,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-gigiri-3829307,5 Bed House with En Suite in Gigiri
3 Bed House with En Suite in Runda,"Runda, Westlands","180,000",3,3,geoscape-global-limited,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-runda-3829298,3 Bed House with En Suite in Runda
5 Bed Townhouse with En Suite in Riverside,"Riverside, Westlands","250,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-riverside-3829279,5 Bed Townhouse with En Suite in Riverside
4 Bed Villa with En Suite in Kiambu Road,Kiambu Road,"250,000",4,5,blessed-shelters-agency,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kiambu-road-3829282,4 Bed Villa with En Suite in Kiambu Road
5 Bed Townhouse with En Suite in Runda,"Runda, Westlands","400,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-runda-3829251,5 Bed Townhouse with En Suite in Runda
3 Bed House with En Suite at Rosslyn,"20120, rosslyn, Rosslyn, Westlands","190,000",3,4,good-life-global,https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-rent-rosslyn-3829242,3 Bed House with En Suite at Rosslyn
4 Bed Townhouse with En Suite in Spring Valley,"Spring Valley, Westlands","250,000",4,4,geoscape-global-limited,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3829241,4 Bed Townhouse with En Suite in Spring Valley
5 Bed House with En Suite in Karen,Karen,"400,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-karen-3829227,5 Bed House with En Suite in Karen
5 Bed Townhouse with En Suite at Lavington Green,"Maziwa, Lavington green, Lavington","320,000",5,5,lavingtonmanagement,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3829225,5 Bed Townhouse with En Suite at Lavington Green
5 Bed House with En Suite in Nyari,"Nyari, Westlands","390,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-nyari-3829229,5 Bed House with En Suite in Nyari
5 Bed Villa with En Suite in Lower Kabete,"Lower Kabete, Westlands","770,000",5,5,nascent-properties,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lower-kabete-3824360,5 Bed Villa with En Suite in Lower Kabete
5 Bed House with En Suite at New Kitisuru,"New Kitisuru, Kitisuru, Westlands","450,000",5,6,good-life-global,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3829222,5 Bed House with En Suite at New Kitisuru
5 Bed Villa with En Suite in Lavington,Lavington,"600,000",5,6,nascent-properties,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lavington-3828583,5 Bed Villa with En Suite in Lavington
4 Bed Townhouse with En Suite at Kiambu Rd,"47529, Kiambu Rd, Kiambu Road","200,000",4,4,blessed-shelters-agency,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kiambu-road-3829207,4 Bed Townhouse with En Suite at Kiambu Rd
5 Bed House with En Suite in Thigiri,"Thigiri, Westlands","390,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-thigiri-3829215,5 Bed House with En Suite in Thigiri
3 Bed House with En Suite at Parklands,"0723n, parklands, Parklands, Westlands","140,000",3,3,ace-realtors-limited,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-parklands-3829200,3 Bed House with En Suite at Parklands
4 Bed Townhouse with En Suite at Two Rivers,"Two Rivers, Gigiri, Westlands","350,000",4,5,trendy-living,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-rent-gigiri-3829203,4 Bed Townhouse with En Suite at Two Rivers
5 Bed House with En Suite in Karen,Karen,"450,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-karen-3829197,5 Bed House with En Suite in Karen
5 Bed Townhouse with En Suite in Lavington,Lavington,"600,000",5,6,trendy-living,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3829181,5 Bed Townhouse with En Suite in Lavington
4 Bed House with En Suite in Kitisuru,"Kitisuru, Westlands","370,000",4,4,geoscape-global-limited,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3829190,4 Bed House with En Suite in Kitisuru
4 Bed Townhouse with En Suite in Spring Valley,"Spring Valley, Westlands","280,000",4,4,geoscape-global-limited,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3829188,4 Bed Townhouse with En Suite in Spring Valley
4 Bed Townhouse with En Suite in Spring Valley,"Spring Valley, Westlands","200,000",4,4,geoscape-global-limited,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3829173,4 Bed Townhouse with En Suite in Spring Valley
5 Bed Townhouse with En Suite in Lavington,Lavington,"350,000",5,6,trendy-living,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3829138,5 Bed Townhouse with En Suite in Lavington
3 Bed House with En Suite in Runda,"Runda, Westlands","232,400",3,3,geoscape-global-limited,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-runda-3829166,3 Bed House with En Suite in Runda
6 Bed House with En Suite in Spring Valley,"Spring Valley, Westlands","360,000",6,4,standard-shelters-limited,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-spring-valley-3829158,6 Bed House with En Suite in Spring Valley
5 Bed House with En Suite in Rosslyn,"Rosslyn, Westlands","500,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-rosslyn-3829157,5 Bed House with En Suite in Rosslyn
4 Bed House with En Suite in Kitisuru,"Kitisuru, Westlands","350,000",4,4,geoscape-global-limited,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3829163,4 Bed House with En Suite in Kitisuru
5 Bed Townhouse with En Suite at Lavington,"0723n, lavington, Lavington","270,000",5,5,ace-realtors-limited,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3829151,5 Bed Townhouse with En Suite at Lavington
4 Bed Villa with En Suite in Lavington,Lavington,"500,000",4,5,sovereign-estate-consultants,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-lavington-3829148,4 Bed Villa with En Suite in Lavington
5 Bed House with En Suite in Lower Kabete,"Lower Kabete, Westlands","450,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lower-kabete-3829139,5 Bed House with En Suite in Lower Kabete
5 Bed Townhouse with En Suite at Lavington,"0723n, lavington, Lavington","350,000",5,5,ace-realtors-limited,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3829125,5 Bed Townhouse with En Suite at Lavington
5 Bed House with En Suite in Lavington,Lavington,"350,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3829130,5 Bed House with En Suite in Lavington
5 Bed Townhouse with En Suite at Lavington,"0723n, lavington, Lavington","380,000",5,5,ace-realtors-limited,https://www.buyrentkenya.com/listings/furnished-5-bedroom-townhouse-for-rent-lavington-3829118,5 Bed Townhouse with En Suite at Lavington
5 Bed House with En Suite at Lavington,"0723n, lavington, Lavington","400,000",5,5,ace-realtors-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3829114,5 Bed House with En Suite at Lavington
4 Bed Townhouse with En Suite in Spring Valley,"Spring Valley, Westlands","270,000",4,4,geoscape-global-limited,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3829097,4 Bed Townhouse with En Suite in Spring Valley
5 Bed House with En Suite in Runda,"Runda, Westlands","516,800",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3829095,5 Bed House with En Suite in Runda
5 Bed House with En Suite in Loresho,"Loresho, Westlands","590,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3829091,5 Bed House with En Suite in Loresho
5 Bed Townhouse with En Suite in Lower Kabete,"Lower Kabete, Westlands","650,000",5,5,queenshut-holdings-ltd,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lower-kabete-3829090,5 Bed Townhouse with En Suite in Lower Kabete
4 Bed House with En Suite at Off Ruaka Rd,"2, Off Ruaka rd, Runda, Westlands","390,000",4,5,blue-zone-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3829089,4 Bed House with En Suite at Off Ruaka Rd
5 Bed House with En Suite at Lavington Green,"Maziwa, Lavington green, Lavington","270,000",5,5,lavingtonmanagement,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3829083,5 Bed House with En Suite at Lavington Green
5 Bed Townhouse with En Suite at Lavington Green,"Maziwa, Lavington green, Lavington","300,000",5,4,lavingtonmanagement,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3829079,5 Bed Townhouse with En Suite at Lavington Green
4 Bed House with En Suite in Runda,"Runda Nairobi, Runda, Westlands","4,000",4,5,spacetech-enterprises,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-rent-runda-3829058,4 Bed House with En Suite in Runda
4 Bed Townhouse with En Suite at Spring Valley,"Spring Valley, Westlands Area, Westlands","175,000",4,3,origin-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-westlands-area-3829049,4 Bed Townhouse with En Suite at Spring Valley
1 Bed House with En Suite at Kilimani,Kilimani,"90,000",1,1,origin-homes,https://www.buyrentkenya.com/listings/1-bedroom-house-for-rent-kilimani-3829045,1 Bed House with En Suite at Kilimani
5 Bed Townhouse with En Suite at Runda,"Runda, Westlands","300,000",5,5,comfort-valuers-limited,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-runda-3829034,5 Bed Townhouse with En Suite at Runda
4 Bed Townhouse with En Suite at Woodvale Drive,"1, Woodvale drive, Runda, Westlands","380,000",4,5,blue-zone-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-5-3475763,4 Bed Townhouse with En Suite at Woodvale Drive
4 Bed Townhouse with En Suite at Off Glory Road,"2, Off Glory road, Runda, Westlands","350,000",4,5,blue-zone-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3516955,4 Bed Townhouse with En Suite at Off Glory Road
3 Bed Townhouse with En Suite at Off Ruaka Rd,"2, Off Ruaka rd, Runda, Westlands","420,000",3,4,blue-zone-properties,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-runda-3805944,3 Bed Townhouse with En Suite at Off Ruaka Rd
4 Bed House with En Suite at Off Un Avenue,"4, Off UN Avenue, Gigiri, Westlands","400,000",4,5,blue-zone-properties,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-rent-gigiri-3822083,4 Bed House with En Suite at Off Un Avenue
3 Bed Townhouse with En Suite in Runda,"Runda, Westlands","280,000",3,4,pivad-real-estate,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-runda-3828996,3 Bed Townhouse with En Suite in Runda
4 Bed House with En Suite in Kileleshwa,Kileleshwa,"140,000",4,4,pam-golding-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kileleshwa-3828975,4 Bed House with En Suite in Kileleshwa
4 Bed House with En Suite in Kitisuru,"Kitisuru, Westlands","350,000",4,4,geoscape-global-limited,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3828946,4 Bed House with En Suite in Kitisuru
4 Bed Townhouse with En Suite at Kirawa Road,"Kirawa Road, Kitisuru, Westlands","250,000",4,4,jakharris-africa-ltd,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kitisuru-3781650,4 Bed Townhouse with En Suite at Kirawa Road
4 Bed House with En Suite in Runda,"Runda, Westlands","390,000",4,4,geoscape-global-limited,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3828909,4 Bed House with En Suite in Runda
5 Bed Townhouse with En Suite in Lavington,Lavington,"350,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3828898,5 Bed Townhouse with En Suite in Lavington
4 Bed Townhouse with En Suite in Spring Valley,"Spring Valley, Westlands","250,000",4,4,geoscape-global-limited,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3828888,4 Bed Townhouse with En Suite in Spring Valley
2 Bed House with Garden in Kitisuru,"Kitisuru, Westlands","140,000",2,nan,final-find-realtors,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-kitisuru-3828871,2 Bed House with Garden in Kitisuru
5 Bed House with En Suite in Spring Valley,"Spring Valley, Westlands","320,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-spring-valley-3828863,5 Bed House with En Suite in Spring Valley
5 Bed Townhouse with En Suite in Lavington,Lavington,"350,000",5,5,geoscape-global-limited,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3828857,5 Bed Townhouse with En Suite in Lavington
4 Bed Villa with En Suite at Kitisuru Ridge,"Kitisuru Ridge, Kitisuru, Westlands","500,000",4,4,jaros-homes,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kitisuru-3828850,4 Bed Villa with En Suite at Kitisuru Ridge
5 Bed Townhouse with En Suite in Brookside,"Brookside, Westlands","160,000",5,3,pierpas-investment-company-ltd,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-brookside-3828849,5 Bed Townhouse with En Suite in Brookside
5 Bed House with Staff Quarters in Lavington,Lavington,"300,000",5,5,sovereign-estate-consultants,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3828847,5 Bed House with Staff Quarters in Lavington
3 Bed Townhouse with En Suite in Kileleshwa,Kileleshwa,"150,000",3,270,pierpas-investment-company-ltd,https://www.buyrentkenya.com/listings/furnished-3-bedroom-townhouse-for-rent-kileleshwa-3801287,3 Bed Townhouse with En Suite in Kileleshwa
4 Bed Villa with En Suite in Brookside,"Brookside, Westlands","200,000",4,3,pierpas-investment-company-ltd,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-brookside-3820454,4 Bed Villa with En Suite in Brookside
5 Bed House with En Suite in Lavington,Lavington,"560,000",5,4,oxford-gate,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3670856,5 Bed House with En Suite in Lavington
5 Bed House with En Suite in Lavington,Lavington,"300,000",5,6,gemac-properties,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3827106,5 Bed House with En Suite in Lavington
5 Bed House with En Suite in Runda,"Runda, Westlands","640,000",5,4,gemac-properties,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3828825,5 Bed House with En Suite in Runda
